107,243,b
107,243,b
107,243,b
107,243,b
108,246,b
108,245,b
108,246,b
108,246,b
108,245,b
107,246,b
107,245,b
108,245,b
107,240,b
108,225,b
108,234,b
108,244,b
108,245,b
108,246,b
108,245,b
108,244,b
108,243,b
107,246,b
108,246,b
108,245,b
107,241,b
108,208,b
108,246,b
108,246,b
108,246,b
108,246,b
108,246,b
108,246,b
108,246,b
107,234,b
106,239,b
106,242,b
106,235,b
106,220,b
107,208,b
107,215,b
108,244,b
107,246,b
108,244,b
108,245,b
108,245,b
107,244,b
107,244,b
107,244,b
107,245,b
108,244,b
108,244,b
108,245,b
108,245,b
109,248,b
107,243,b
107,245,b
107,246,b
107,246,b
108,244,b
108,245,b
70,236,g
70,238,g
70,238,g
70,238,g
70,238,g
70,236,g
70,235,g
70,236,g
70,238,g
70,238,g
70,203,g
70,228,g
70,237,g
70,225,g
70,180,g
70,210,g
70,223,g
70,233,g
69,238,g
67,239,g
69,238,g
70,238,g
70,237,g
70,238,g
70,234,g
70,223,g
70,229,g
70,236,g
70,229,g
70,209,g
69,237,g
69,238,g
69,238,g
70,237,g
70,237,g
70,236,g
70,237,g
70,239,g
68,238,g
69,238,g
70,239,g
70,236,g
70,236,g
70,236,g
70,239,g
68,238,g
65,237,g
68,238,g
68,238,g
66,239,g
69,237,g
69,237,g
70,237,g
69,237,g
69,237,g
69,237,g
70,211,g
70,239,g
70,237,g
70,234,g
9,114,o
8,114,o
9,110,o
8,123,o
9,117,o
9,117,o
9,117,o
9,117,o
9,117,o
9,117,o
9,117,o
9,104,o
9,112,o
8,115,o
8,114,o
9,108,o
8,114,o
9,106,o
8,116,o
8,107,o
8,114,o
8,111,o
8,111,o
9,97,o
9,106,o
10,105,o
10,112,o
8,119,o
9,114,o
9,109,o
10,105,o
9,112,o
8,109,o
8,119,o
9,109,o
9,106,o
8,107,o
8,99,o
8,114,o
9,111,o
8,114,o
9,114,o
9,114,o
9,115,o
8,115,o
9,114,o
9,115,o
8,115,o
8,115,o
8,114,o
8,121,o
8,117,o
8,119,o
8,114,o
8,120,o
6,142,o
6,153,o
7,143,o
8,135,o
7,141,o
176,165,r
176,168,r
176,174,r
176,173,r
176,173,r
176,173,r
176,174,r
176,174,r
177,175,r
176,163,r
176,163,r
177,192,r
177,188,r
177,192,r
177,189,r
176,184,r
175,174,r
176,176,r
175,174,r
176,179,r
176,171,r
176,174,r
176,160,r
175,161,r
176,171,r
176,171,r
176,162,r
176,176,r
176,175,r
176,172,r
176,172,r
176,171,r
175,161,r
175,159,r
175,161,r
175,143,r
174,141,r
175,159,r
176,172,r
177,182,r
176,164,r
176,174,r
176,163,r
176,160,r
176,160,r
176,160,r
176,166,r
176,163,r
176,158,r
176,163,r
176,158,r
176,156,r
176,154,r
176,154,r
176,168,r
176,172,r
176,171,r
176,171,r
176,171,r
176,171,r
100,40,w
100,40,w
100,40,w
100,40,w
100,40,w
100,40,w
100,40,w
100,40,w
100,40,w
100,40,w
100,40,w
100,40,w
100,44,w
101,28,w
103,33,w
102,37,w
101,28,w
103,34,w
98,31,w
102,37,w
101,37,w
100,40,w
96,29,w
101,36,w
99,40,w
100,41,w
100,41,w
101,36,w
101,36,w
101,36,w
101,35,w
100,41,w
100,41,w
101,36,w
100,37,w
101,37,w
101,35,w
102,37,w
101,37,w
102,37,w
102,37,w
101,36,w
100,42,w
99,40,w
98,40,w
98,41,w
98,41,w
98,41,w
98,41,w
98,40,w
100,40,w
99,40,w
100,40,w
100,40,w
100,40,w
100,40,w
100,40,w
99,40,w
99,39,w
100,40,w
37,141,y
37,137,y
38,135,y
38,120,y
39,126,y
38,136,y
39,133,y
39,126,y
39,132,y
39,130,y
39,132,y
39,122,y
39,122,y
39,126,y
39,125,y
39,128,y
39,133,y
39,126,y
38,126,y
39,136,y
38,120,y
39,125,y
38,153,y
37,155,y
39,162,y
38,162,y
39,170,y
38,168,y
38,170,y
38,174,y
39,168,y
37,158,y
39,157,y
39,160,y
39,160,y
39,158,y
38,141,y
38,131,y
38,136,y
39,133,y
39,136,y
39,135,y
38,132,y
38,135,y
39,128,y
39,126,y
37,119,y
39,125,y
39,120,y
39,122,y
39,124,y
38,140,y
39,133,y
38,120,y
39,130,y
39,132,y
39,133,y
39,135,y
39,130,y
39,131,y
107,219,b
107,219,b
107,227,b
106,220,b
107,236,b
107,234,b
107,234,b
107,235,b
107,235,b
106,235,b
106,232,b
107,234,b
106,226,b
107,213,b
107,199,b
107,216,b
107,239,b
107,237,b
107,235,b
107,234,b
107,219,b
107,218,b
107,234,b
107,233,b
107,218,b
107,194,b
107,232,b
107,233,b
107,233,b
107,232,b
107,233,b
107,237,b
107,232,b
106,216,b
106,222,b
106,226,b
106,220,b
106,215,b
106,208,b
107,213,b
107,230,b
107,234,b
107,234,b
107,234,b
107,234,b
107,220,b
107,220,b
107,219,b
106,231,b
107,237,b
107,239,b
107,239,b
107,239,b
107,234,b
107,218,b
106,216,b
106,216,b
106,216,b
107,220,b
107,233,b
70,207,g
70,210,g
70,204,g
70,204,g
70,204,g
70,202,g
70,196,g
70,201,g
70,204,g
70,204,g
70,189,g
70,209,g
70,212,g
70,213,g
70,193,g
70,189,g
70,186,g
70,176,g
70,225,g
69,239,g
70,220,g
70,213,g
70,207,g
70,202,g
70,195,g
70,196,g
70,195,g
70,208,g
70,213,g
70,195,g
70,217,g
70,215,g
70,210,g
70,204,g
70,217,g
70,216,g
70,207,g
70,204,g
70,225,g
70,217,g
70,208,g
70,204,g
70,204,g
70,204,g
70,204,g
70,217,g
70,235,g
69,238,g
69,238,g
70,237,g
70,211,g
70,213,g
70,210,g
70,211,g
70,211,g
70,211,g
70,193,g
70,204,g
70,196,g
70,196,g
9,106,o
9,106,o
9,106,o
8,126,o
8,118,o
7,118,o
8,118,o
8,118,o
7,118,o
8,118,o
7,118,o
9,97,o
9,109,o
9,109,o
8,109,o
9,104,o
8,114,o
9,103,o
9,98,o
8,101,o
8,100,o
8,109,o
8,114,o
8,109,o
9,103,o
10,100,o
9,108,o
8,114,o
8,110,o
9,98,o
9,98,o
9,104,o
9,111,o
8,114,o
9,108,o
9,105,o
9,104,o
9,100,o
8,109,o
9,104,o
8,114,o
8,104,o
8,107,o
8,107,o
8,106,o
8,106,o
8,106,o
8,108,o
8,106,o
8,108,o
8,114,o
8,106,o
9,104,o
9,95,o
9,100,o
7,116,o
6,149,o
7,145,o
7,145,o
8,113,o
177,139,r
177,139,r
177,145,r
177,145,r
177,145,r
177,147,r
177,145,r
177,147,r
177,158,r
177,139,r
178,194,r
178,194,r
177,198,r
178,197,r
178,198,r
177,193,r
176,185,r
176,189,r
176,188,r
177,189,r
177,197,r
177,182,r
177,137,r
176,134,r
176,132,r
177,178,r
176,149,r
177,184,r
176,176,r
176,149,r
177,144,r
176,144,r
176,143,r
175,155,r
176,144,r
176,143,r
171,90,r
175,131,r
176,160,r
176,158,r
177,142,r
177,158,r
177,139,r
177,136,r
177,133,r
177,132,r
177,139,r
177,129,r
177,131,r
177,139,r
177,131,r
177,128,r
177,128,r
177,126,r
177,142,r
177,143,r
177,142,r
177,142,r
177,143,r
177,142,r
98,41,w
98,41,w
98,41,w
98,41,w
98,41,w
98,41,w
98,41,w
98,41,w
98,41,w
98,41,w
98,41,w
98,41,w
98,41,w
98,29,w
101,35,w
102,36,w
98,26,w
101,33,w
94,28,w
102,37,w
101,36,w
98,43,w
94,26,w
96,29,w
98,42,w
98,42,w
98,44,w
96,29,w
94,29,w
94,29,w
94,29,w
98,42,w
98,43,w
100,37,w
100,36,w
100,36,w
96,29,w
102,36,w
100,36,w
100,39,w
100,39,w
100,39,w
98,43,w
98,41,w
98,40,w
98,37,w
98,37,w
94,37,w
94,37,w
98,40,w
98,40,w
98,40,w
98,40,w
98,40,w
98,38,w
98,38,w
98,38,w
98,38,w
98,40,w
98,39,w
38,145,y
39,132,y
40,126,y
40,115,y
40,120,y
40,130,y
40,130,y
41,121,y
41,126,y
41,124,y
41,124,y
40,118,y
40,121,y
41,118,y
41,118,y
41,119,y
40,124,y
40,118,y
40,120,y
40,130,y
40,115,y
39,140,y
39,143,y
40,150,y
40,150,y
40,164,y
39,191,y
39,202,y
38,207,y
38,205,y
40,173,y
40,160,y
40,161,y
40,164,y
40,157,y
40,162,y
40,157,y
40,148,y
39,146,y
39,144,y
40,126,y
40,125,y
40,115,y
40,131,y
41,120,y
41,119,y
38,100,y
40,118,y
40,118,y
40,115,y
40,120,y
40,133,y
40,129,y
40,118,y
41,121,y
41,126,y
40,129,y
40,130,y
40,129,y
40,129,y
107,194,b
107,194,b
107,194,b
107,202,b
107,211,b
107,204,b
107,207,b
107,210,b
107,207,b
107,202,b
106,198,b
107,210,b
107,208,b
107,199,b
107,173,b
108,160,b
107,227,b
107,199,b
107,201,b
107,194,b
107,192,b
107,193,b
107,204,b
107,198,b
107,198,b
107,194,b
107,207,b
107,208,b
107,204,b
107,204,b
107,204,b
107,204,b
107,204,b
107,202,b
106,210,b
106,213,b
106,213,b
106,210,b
106,205,b
107,209,b
107,209,b
107,202,b
107,210,b
107,210,b
107,201,b
107,198,b
107,196,b
107,196,b
107,198,b
107,214,b
107,211,b
107,213,b
107,213,b
107,215,b
107,192,b
107,189,b
107,192,b
107,192,b
107,194,b
107,194,b
70,168,g
70,168,g
70,168,g
70,168,g
70,168,g
70,168,g
70,168,g
70,168,g
70,168,g
70,168,g
70,170,g
70,184,g
70,182,g
70,181,g
70,177,g
70,170,g
70,163,g
70,147,g
70,214,g
70,237,g
70,184,g
70,173,g
70,178,g
70,170,g
70,170,g
70,170,g
70,173,g
70,176,g
70,178,g
70,177,g
69,187,g
69,182,g
70,174,g
70,168,g
70,172,g
70,168,g
70,168,g
70,168,g
70,182,g
70,174,g
70,168,g
70,168,g
70,168,g
70,168,g
70,168,g
69,184,g
70,233,g
70,238,g
70,236,g
70,173,g
70,172,g
70,168,g
70,172,g
70,172,g
70,172,g
70,173,g
70,167,g
70,168,g
70,168,g
70,165,g
10,82,o
10,82,o
9,80,o
8,130,o
8,121,o
8,121,o
8,121,o
8,121,o
8,121,o
8,122,o
8,121,o
10,82,o
10,82,o
10,89,o
9,92,o
9,89,o
8,92,o
9,83,o
10,82,o
9,77,o
9,78,o
8,109,o
8,107,o
8,98,o
9,90,o
11,87,o
11,87,o
9,96,o
9,92,o
11,80,o
11,81,o
10,88,o
9,90,o
9,88,o
10,88,o
10,87,o
10,82,o
10,84,o
9,81,o
11,87,o
10,86,o
10,88,o
10,86,o
10,88,o
10,88,o
9,88,o
10,88,o
10,88,o
10,88,o
10,88,o
10,88,o
10,88,o
11,81,o
11,69,o
11,67,o
10,65,o
7,136,o
8,130,o
8,130,o
13,69,o
178,109,r
178,100,r
178,110,r
178,110,r
178,110,r
178,110,r
178,109,r
178,110,r
178,113,r
178,103,r
178,203,r
178,204,r
178,106,r
178,126,r
178,198,r
177,201,r
177,200,r
177,201,r
177,200,r
177,203,r
178,205,r
177,206,r
176,193,r
176,184,r
177,101,r
176,200,r
176,193,r
176,194,r
176,179,r
178,114,r
178,110,r
177,114,r
176,112,r
176,122,r
176,121,r
176,121,r
171,66,r
174,92,r
177,122,r
177,121,r
177,114,r
178,109,r
178,109,r
178,95,r
178,101,r
177,94,r
177,98,r
177,94,r
177,95,r
178,103,r
177,95,r
177,94,r
177,94,r
177,94,r
177,106,r
178,110,r
178,108,r
178,106,r
178,121,r
178,110,r
96,35,w
96,32,w
96,35,w
96,32,w
96,35,w
96,35,w
96,35,w
96,32,w
96,35,w
96,35,w
96,32,w
96,32,w
96,35,w
98,26,w
98,31,w
101,33,w
95,23,w
98,25,w
101,29,w
103,37,w
98,26,w
100,37,w
89,20,w
98,26,w
96,36,w
100,36,w
100,33,w
98,26,w
91,26,w
91,26,w
98,27,w
96,33,w
100,37,w
100,36,w
98,32,w
100,34,w
96,29,w
101,31,w
101,35,w
98,32,w
98,32,w
98,32,w
100,37,w
96,32,w
96,30,w
96,31,w
96,31,w
96,31,w
96,31,w
96,31,w
96,31,w
96,31,w
96,31,w
96,31,w
96,31,w
96,31,w
96,31,w
96,31,w
96,31,w
96,31,w
37,138,y
39,107,y
38,104,y
38,91,y
38,103,y
40,118,y
39,111,y
38,104,y
40,113,y
40,114,y
40,114,y
38,102,y
38,101,y
38,106,y
38,106,y
40,113,y
40,116,y
38,101,y
38,101,y
39,111,y
38,91,y
38,140,y
38,139,y
37,140,y
38,139,y
38,142,y
37,145,y
37,148,y
37,151,y
37,151,y
37,153,y
37,161,y
39,156,y
39,153,y
38,156,y
38,159,y
38,156,y
37,159,y
37,164,y
37,161,y
40,105,y
38,99,y
31,83,y
38,84,y
37,75,y
39,84,y
30,68,y
39,109,y
38,99,y
38,103,y
40,107,y
40,119,y
40,113,y
38,91,y
39,109,y
40,113,y
40,114,y
39,104,y
40,111,y
40,111,y
107,243,b
107,243,b
107,244,b
107,242,b
108,245,b
108,246,b
108,245,b
108,245,b
108,246,b
107,246,b
106,245,b
107,246,b
107,239,b
107,234,b
107,242,b
108,244,b
108,246,b
108,247,b
108,246,b
108,245,b
107,246,b
107,245,b
108,246,b
108,244,b
108,203,b
108,210,b
108,246,b
108,246,b
108,246,b
108,246,b
108,246,b
108,246,b
108,246,b
107,213,b
106,223,b
106,219,b
106,213,b
106,215,b
107,219,b
107,234,b
108,244,b
108,246,b
108,245,b
108,245,b
108,245,b
107,244,b
107,244,b
107,244,b
106,242,b
107,245,b
107,245,b
107,245,b
107,245,b
109,247,b
107,245,b
107,245,b
107,245,b
107,245,b
107,244,b
108,244,b
70,236,g
70,237,g
70,236,g
70,237,g
70,237,g
70,236,g
70,237,g
71,237,g
70,237,g
70,237,g
70,196,g
70,219,g
70,223,g
70,220,g
70,202,g
70,220,g
70,225,g
70,228,g
70,230,g
68,238,g
69,238,g
70,235,g
70,229,g
70,236,g
70,233,g
70,217,g
70,217,g
70,223,g
70,215,g
70,212,g
70,236,g
70,237,g
70,239,g
70,234,g
70,233,g
70,233,g
70,234,g
70,234,g
69,237,g
69,237,g
70,236,g
70,234,g
71,236,g
70,237,g
70,231,g
69,237,g
67,239,g
70,237,g
69,239,g
67,238,g
70,236,g
70,240,g
70,235,g
70,239,g
70,239,g
70,239,g
70,219,g
70,238,g
70,231,g
70,229,g
9,117,o
9,117,o
9,113,o
8,114,o
9,119,o
9,117,o
9,117,o
9,117,o
9,117,o
9,117,o
9,117,o
10,105,o
9,114,o
8,114,o
8,111,o
9,109,o
8,114,o
9,104,o
8,121,o
9,112,o
8,109,o
8,111,o
8,111,o
9,109,o
9,108,o
11,108,o
10,112,o
9,122,o
9,114,o
10,112,o
10,106,o
8,114,o
8,111,o
8,123,o
8,111,o
9,104,o
7,119,o
8,112,o
8,119,o
9,117,o
9,122,o
8,114,o
8,117,o
8,115,o
8,114,o
9,117,o
9,117,o
9,117,o
9,117,o
8,114,o
9,119,o
8,119,o
8,123,o
8,114,o
8,124,o
6,161,o
6,154,o
6,153,o
6,145,o
6,147,o
176,172,r
176,172,r
176,178,r
177,177,r
177,179,r
177,179,r
177,178,r
177,180,r
177,180,r
176,172,r
176,171,r
176,176,r
177,193,r
177,193,r
177,193,r
176,174,r
175,161,r
175,162,r
175,170,r
176,174,r
176,174,r
176,180,r
176,171,r
176,174,r
176,174,r
177,200,r
176,165,r
176,184,r
176,177,r
176,176,r
176,176,r
176,176,r
174,157,r
174,165,r
175,159,r
175,162,r
175,157,r
175,162,r
176,193,r
177,201,r
176,172,r
176,176,r
176,165,r
176,163,r
176,171,r
176,177,r
177,177,r
177,178,r
176,158,r
176,171,r
176,172,r
176,171,r
176,163,r
176,158,r
176,172,r
176,176,r
176,174,r
176,176,r
176,174,r
176,174,r
100,40,w
100,40,w
100,40,w
100,40,w
100,40,w
100,40,w
100,40,w
100,40,w
100,40,w
100,40,w
100,40,w
100,40,w
100,40,w
101,31,w
103,32,w
103,34,w
103,32,w
105,34,w
98,31,w
101,36,w
101,35,w
100,41,w
96,26,w
101,35,w
100,38,w
100,38,w
100,38,w
100,41,w
100,41,w
100,38,w
100,38,w
100,41,w
100,38,w
101,35,w
101,36,w
101,36,w
101,35,w
102,37,w
101,36,w
101,36,w
101,36,w
101,36,w
99,41,w
99,39,w
100,37,w
99,37,w
100,37,w
96,36,w
96,36,w
100,37,w
100,37,w
100,37,w
100,37,w
100,37,w
100,37,w
100,37,w
100,37,w
100,37,w
96,37,w
99,37,w
37,150,y
37,143,y
38,132,y
37,119,y
38,126,y
38,139,y
38,136,y
38,132,y
38,135,y
39,133,y
38,132,y
38,123,y
38,123,y
38,126,y
39,124,y
39,133,y
38,136,y
39,132,y
38,123,y
38,135,y
38,119,y
39,128,y
38,146,y
37,151,y
38,162,y
37,168,y
38,166,y
38,174,y
38,174,y
37,179,y
37,168,y
37,162,y
37,151,y
38,168,y
38,166,y
37,163,y
37,153,y
37,142,y
38,135,y
38,135,y
38,140,y
38,139,y
38,139,y
38,141,y
38,139,y
38,136,y
37,123,y
39,128,y
38,123,y
38,125,y
38,124,y
38,141,y
38,137,y
38,119,y
38,126,y
39,133,y
38,136,y
38,137,y
38,137,y
38,136,y
107,244,b
107,244,b
107,244,b
106,244,b
108,247,b
108,246,b
108,246,b
107,246,b
107,246,b
106,246,b
106,246,b
107,246,b
106,246,b
107,246,b
107,246,b
107,239,b
106,246,b
107,246,b
107,246,b
106,246,b
106,244,b
106,246,b
107,244,b
107,244,b
107,246,b
108,196,b
108,246,b
108,245,b
108,246,b
108,245,b
108,246,b
108,246,b
108,246,b
106,237,b
106,244,b
106,245,b
106,243,b
105,242,b
106,244,b
106,245,b
107,246,b
107,246,b
107,246,b
107,246,b
107,244,b
107,245,b
107,246,b
107,246,b
106,245,b
107,246,b
107,246,b
107,246,b
107,246,b
108,246,b
107,246,b
106,246,b
106,246,b
106,245,b
107,246,b
107,244,b
71,236,g
70,237,g
70,236,g
70,237,g
70,237,g
71,236,g
71,236,g
71,237,g
70,237,g
70,237,g
70,208,g
70,235,g
70,236,g
70,235,g
70,223,g
71,227,g
71,224,g
71,221,g
71,219,g
68,238,g
68,237,g
71,234,g
70,238,g
70,236,g
70,227,g
71,225,g
71,229,g
71,231,g
70,228,g
70,227,g
70,237,g
70,237,g
70,237,g
71,237,g
71,234,g
71,237,g
71,237,g
70,237,g
69,239,g
70,237,g
71,237,g
71,237,g
71,237,g
71,236,g
71,236,g
69,237,g
65,239,g
69,239,g
69,239,g
67,238,g
70,236,g
70,238,g
70,236,g
70,236,g
70,236,g
70,236,g
71,223,g
70,238,g
71,230,g
71,230,g
9,115,o
9,115,o
9,109,o
8,128,o
9,121,o
9,121,o
9,121,o
9,121,o
9,121,o
9,121,o
9,121,o
9,104,o
9,112,o
8,114,o
8,111,o
8,107,o
8,114,o
9,108,o
8,109,o
8,107,o
8,109,o
8,115,o
8,114,o
8,111,o
8,114,o
10,106,o
10,108,o
9,119,o
9,114,o
9,108,o
10,105,o
8,111,o
8,114,o
7,120,o
8,109,o
8,107,o
8,112,o
7,112,o
7,117,o
8,115,o
8,117,o
8,115,o
8,115,o
8,115,o
8,115,o
8,115,o
8,114,o
8,114,o
8,115,o
8,114,o
8,114,o
8,117,o
8,130,o
8,109,o
8,114,o
6,155,o
6,159,o
6,159,o
6,153,o
7,145,o
176,163,r
176,163,r
176,173,r
176,173,r
176,173,r
176,174,r
176,174,r
176,174,r
176,176,r
176,163,r
178,197,r
177,197,r
177,198,r
177,198,r
177,197,r
176,191,r
176,186,r
176,192,r
176,192,r
176,194,r
177,202,r
177,190,r
176,160,r
176,159,r
176,158,r
177,206,r
176,171,r
176,190,r
176,180,r
176,171,r
176,171,r
175,171,r
175,159,r
175,164,r
175,159,r
175,159,r
174,144,r
175,155,r
176,191,r
177,194,r
176,159,r
176,171,r
176,158,r
176,158,r
176,158,r
176,158,r
176,158,r
176,158,r
176,149,r
176,158,r
176,158,r
176,158,r
176,154,r
176,151,r
176,163,r
176,168,r
176,168,r
176,171,r
176,171,r
176,171,r
100,44,w
98,41,w
98,41,w
98,41,w
98,41,w
98,41,w
98,41,w
98,42,w
98,42,w
98,42,w
98,41,w
100,42,w
100,44,w
101,31,w
101,36,w
102,37,w
103,32,w
103,34,w
98,29,w
101,37,w
101,37,w
99,40,w
96,26,w
101,35,w
98,43,w
98,43,w
100,43,w
100,43,w
90,16,w
90,41,w
98,43,w
98,43,w
98,43,w
101,36,w
100,37,w
100,37,w
101,35,w
102,36,w
101,37,w
100,40,w
100,40,w
100,40,w
98,43,w
98,41,w
98,41,w
98,41,w
98,41,w
98,41,w
98,40,w
98,41,w
98,41,w
98,41,w
98,41,w
98,41,w
98,41,w
98,40,w
98,41,w
98,41,w
98,41,w
98,41,w
37,151,y
38,139,y
38,120,y
38,120,y
39,127,y
39,140,y
39,136,y
39,130,y
39,133,y
39,131,y
39,130,y
39,124,y
39,124,y
39,127,y
39,126,y
39,130,y
39,133,y
39,127,y
39,125,y
39,131,y
38,120,y
38,144,y
38,143,y
38,143,y
38,143,y
38,148,y
38,150,y
39,172,y
39,168,y
39,170,y
39,178,y
39,170,y
39,168,y
39,168,y
39,168,y
39,168,y
39,168,y
38,155,y
38,155,y
37,155,y
39,129,y
39,122,y
37,97,y
39,136,y
39,125,y
39,125,y
35,92,y
39,122,y
39,120,y
39,125,y
39,125,y
39,141,y
39,136,y
39,126,y
39,131,y
39,133,y
39,135,y
39,136,y
39,136,y
39,136,y
107,219,b
107,219,b
107,219,b
107,229,b
107,236,b
107,233,b
107,233,b
107,234,b
107,233,b
107,230,b
106,230,b
107,234,b
107,231,b
107,227,b
107,210,b
107,198,b
107,206,b
106,218,b
107,225,b
107,223,b
107,223,b
107,223,b
107,232,b
107,230,b
107,229,b
107,220,b
107,232,b
107,232,b
107,233,b
107,232,b
107,231,b
107,231,b
107,232,b
107,228,b
106,239,b
106,240,b
106,240,b
106,234,b
106,235,b
107,234,b
107,234,b
107,230,b
107,234,b
107,232,b
107,232,b
107,225,b
107,225,b
107,222,b
106,232,b
107,234,b
107,235,b
107,235,b
107,234,b
107,237,b
107,222,b
107,219,b
107,219,b
107,216,b
107,224,b
107,225,b
70,206,g
70,211,g
70,205,g
70,205,g
70,208,g
70,205,g
70,205,g
70,205,g
70,205,g
70,211,g
70,198,g
70,224,g
70,219,g
70,214,g
70,207,g
70,204,g
70,189,g
70,182,g
70,192,g
70,238,g
69,238,g
70,202,g
70,205,g
70,197,g
70,195,g
70,195,g
70,202,g
70,209,g
70,211,g
70,212,g
70,221,g
70,219,g
70,211,g
70,205,g
70,205,g
70,205,g
70,205,g
70,205,g
70,222,g
70,217,g
70,209,g
70,205,g
70,205,g
70,205,g
70,209,g
70,216,g
69,196,g
70,229,g
70,226,g
70,214,g
70,210,g
70,212,g
70,210,g
70,210,g
70,210,g
70,209,g
